EV-2026-08-09-226,"5 cl'den kucuk ambalaj hacmine sahip alkollu ickiler ithal edilemez, uretilemez ve piyasaya arz edilemez. Ayni fikradaki '300 cl'den buyuk ambalaj' yasagi ile alkollu ickilerin sadece CAM ambalajla piyasaya arzini ongoren hukmun yurutmesi Danistay 13. Dairesinin 11/4/2023 tarihli E.:2023/407 sayili karari ile DURDURULMUSTUR.",5 cl alti yasak; 300 cl ustu ve cam zorunlulugu yurutmesi durdurulmus,-,T1,Resmi Gazete 6/6/2003-25130 | Alkol ve Alkollu Ickilerin Ic ve Dis Ticaretine Iliskin Usul ve Esaslar Hakkinda Yonetmelik (TADAB konsolide metin),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2003-06-06,2023-02-02,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_ticaret-yonetmeligi-7.5.6203.pdf,mevzuat-ruhsat-uzmani,-,-,Madde 13 altinci fikra ve Gecici Madde 13-14. 750 ml ana format bu kisitlarin disindadir. Cam zorunlulugu hukmu ileride yeniden yururluge girerse bag-in-box/PET senaryolari elenir - regulasyon soku vektoru.
EV-2026-08-09-227,"4250 sayili Kanun m.1/3: 'Ithalatci firmalarin, ulke genelinde kurulus yeri nerede olursa olsun her saticinin siparis verdigi urunleri yerinde teslim etmeleri ... sarttir. Yillik en az bir milyon litre yil ayri ayri uretim, satis veya dis alim miktarina ulasan firmalar, bu faaliyetlerini yurutmek ve fiyat belirlemekte serbesttir.' Bu esigin bugun nasil uygulandigi dogrulanamadi.",1000000,litre/yil (fiyat serbestisi esigi - uygulanabilirligi UNKNOWN),T1,"4250 sayili Ispirto ve Ispirtolu Ickiler Inhisari Kanunu (mevzuat konsolide metin, TADAB yayini)",https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/4250.pdf,1942-06-12,2001-01-11,2026-08-09,LOW,UNKNOWN,90d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_4250-sayili-kanun.pdf,mevzuat-ruhsat-uzmani,-,C-201,"4619 s.K. Gecici m.1 esigi kademeli olarak 2006 sonuna kadar 600.000 litreye indirmis, sonrasi icin Bakanlar Kuruluna sifira indirme yetkisi vermistir; boyle bir karar bulunamadi. Ayrica m.1/5 'her turlu sarap...' icin bu sartlari aramiyor ama cumle yapisi ITHALAT yonunden yalnizca viski ve tabii kopuren saraplari sayiyor. Sonuc: durgun sarap ITHALATI icin esigin gecerli olup olmadigi belirsiz. -> T-201, C-201."
EV-2026-08-09-228,Dagitim yetki belgesi basvurusunun Kurum tarafindan kac gun icinde sonuclandirilacagina dair bir SURE mevzuatta bulunamadi; Madde 12 yalnizca basvuru dosyasinin 'yerinde ve/veya kayitlar uzerinde incelenerek' degerlendirilecegini soyler.,null,gun,T1,Resmi Gazete 6/6/2003-25130 | Alkol ve Alkollu Ickilerin Ic ve Dis Ticaretine Iliskin Usul ve Esaslar Hakkinda Yonetmelik (TADAB konsolide metin),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2003-06-06,2015-12-31,2026-08-09,HIGH,UNKNOWN,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_ticaret-yonetmeligi-7.5.6203.pdf,mevzuat-ruhsat-uzmani,-,-,Kritik yol uzerindeki en buyuk takvim belirsizligi. Ticaret Yonetmeligi Gecici Madde 2 (2003 gecis rejimi) dosya incelemesi icin 4 ay ongormustu; bu hukum bugun icin baglayici degildir. -> T-202.
EV-2026-08-09-229,"Alkollu icki ithalatcisindan TADAB tarafindan istenen bir TEMINAT (nakit veya banka teminat mektubu) hukmu, incelenen mevzuat metinlerinde (Ticaret Yonetmeligi, Satis ve Sunum Yonetmeligi, UIS Tebligi, 4250 ve 4733 s. Kanunlar) BULUNAMADI.",null,TRY,T1,Resmi Gazete 6/6/2003-25130 | Alkol ve Alkollu Ickilerin Ic ve Dis Ticaretine Iliskin Usul ve Esaslar Hakkinda Yonetmelik (TADAB konsolide metin),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2003-06-06,2023-02-02,2026-08-09,MEDIUM,UNKNOWN,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_ticaret-yonetmeligi-7.5.6203.pdf,mevzuat-ruhsat-uzmani,-,-,"Negatif bulgu: metinlerde teminat gecmiyor. Ancak gumruk/antrepo rejimi kaynakli teminat (antrepo teminati, OTV/KDV teminati) BU AJANIN ALANI DISINDADIR ve gumruk-vergi + navlun-lojistik ajanlarinca ayrica arastirilmalidir. 'Teminat yoktur' seklinde FACT yazilmadi."
EV-2026-08-09-230,Ithal siselenmis sarap icin partiye/sevkiyata bagli ZORUNLU akredite laboratuvar analizi ve bunun birim maliyeti dogrulanamadi. Bitkisel gida ithalatinin resmi kontrollerinde fiziksel kontrol kapsaminda numune alma ve laboratuvar analizi risk esasli olarak yapilmaktadir.,null,TRY/parti,T3,Tarim ve Orman Bakanligi - Bitkisel Gida ve Yem Ithalatinin Resmi Kontrollerine Dair Yonetmelik (RG 17/12/2011-28145) ve uygulama talimatlari (ikincil kaynak uzerinden),https://www.tarimorman.gov.tr/Konu/2176/bitkisel_gida_ve_yem_ile_gida_ile_temas_eden_madde_ve_malzeme_ithalat_islemleri,2011-12-17,2011-12-17,2026-08-09,LOW,UNKNOWN,90d,-,mevzuat-ruhsat-uzmani,-,-,"Ticaret Yonetmeligi Madde 7'deki analiz/kalite onayi hukmu Madde 6(c) dokme alkol icin ongorulmustur; siselenmis alkollu ickide bildirim rejimi dosya uzerindendir. Ithalat asamasinda analizin sikligi (her parti mi, risk esasli mi) ve maliyeti UNKNOWN -> T-206."
EV-2026-08-09-231,"Tutun, Tutun Mamulleri, Alkol ve Alkollu Ickilerin Ithalat Denetimi Tebligi (Urun Guvenligi ve Denetimi: 2026/19) uyarinca Ek-2'de yer alan alkollu ickilerin ithalatinda ithalatcinin TADAB'a alkollu icki bildirimi yapmasi gerekir; teblig metni birincil kaynaktan dogrulanamadi.",RG 31/12/2025-33124 (4. mukerrer) - dogrulanamadi,-,T5,Ikincil kaynaklar (gumruk musavirligi/mevzuat portallari) - resmigazete.gov.tr ve mevzuat.gov.tr bu oturumda TLS/503 nedeniyle erisilemedi,https://www.lexpera.com.tr/resmi-gazete/metin/tutun-tutun-mamulleri-alkol-ve-alkollu-ickilerin-ithalat-denetimi-tebligi-urun-guvenligi-ve-denetimi-12,2025-12-31,2026-01-01,2026-08-09,LOW,UNKNOWN,90d,-,mevzuat-ruhsat-uzmani,-,-,Ayni yukumluluk zaten T1 duzeyinde Ticaret Yonetmeligi Madde 5/2 ile sabittir (EV-2026-08-09-201); bu kart yalnizca gumruk asamasindaki denetim tebligi referansini isaretler. T5 tek basina FACT sayilmadi.
EV-2026-08-09-232,"Dagitim yetki belgesi bedeli, maktu asgari bedel ile faaliyet hacmi uzerinden hesaplanan bedelin buyugu olarak uygulandigi varsayimiyla, sarap ithalatcisi icin 2026'da 5.000-25.000 sise/yil senaryosunda 68.375 TL, 50.000-100.000 sise/yil senaryosunda 170.908 TL'dir.",68375 | 170908,TRY,T1,Resmi Gazete 30/12/2025-33123 | Teblig No 2025/39 (Tarim ve Orman Bakanligi),https://www.tarimorman.gov.tr/TADAB/Belgeler/Tebli%C4%9Fler/TEBLIG%20NO%202025-39.pdf,2025-12-30,2026-01-01,2026-08-09,MEDIUM,ESTIMATE,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_teblig-2025-39-bedeller.pdf,mevzuat-ruhsat-uzmani,-,-,"Turetme zinciri: EV-206 (maktu 'en az' bedeller) + EV-207 (427,15 TL/bin litre). 5.000 sise=3.750 L; 25.000 sise=18.750 L (<=20.000 L esigi) -> hacim bedeli 1.602/8.009 TL, maktu asgari baglayici -> 68.375 TL. 50.000 sise=37.500 L; 100.000 sise=75.000 L (>20.000 L) -> hacim bedeli 16.018/32.036 TL, maktu asgari baglayici -> 170.908 TL. 'en az' ifadesinin max() olarak yorumu DOGRULANMAMISTIR -> T-202."
EV-2026-08-09-233,Sifirdan baslayan bir yatirimci icin T0'dan ilk konteynerin ithalat izinlerinin tamamlanmasina kadar gecen MEVZUAT kaynakli sure (tedarikci uretimi ve navlun HARIC) 120-270 takvim gunu araliginda tahmin edilmektedir.,120-270,gun,T1,Turetme: EV-2026-08-09-203/204/214/216 + ASSUMPTION sureler,https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2026-08-09,2026-08-09,2026-08-09,LOW,ESTIMATE,90d,-,mevzuat-ruhsat-uzmani,-,-,"Turetme zinciri ve adim adim dagilim icin bkz. 20-mevzuat/t0-takvimi.md. Kritik yolun en belirsiz halkasi dagitim yetki belgesi inceleme suresidir (EV-2026-08-09-228, UNKNOWN). Bu deger FACT DEGILDIR."
EV-2026-08-09-234,"2026 fiyatlariyla, chain retail'e dogrudan satis yapan bir sarap ithalatcisinin yalnizca TADAB/satis belgesi kalemlerinden olusan baslangic sabit maliyeti (tek depo, tek kategori) 150.839 TL (<=20.000 L/yil) veya 253.372 TL (>20.000 L/yil) civarindadir.",150839 | 253372,TRY,T1,Turetme: EV-2026-08-09-232 + EV-2026-08-09-211,https://www.tarimorman.gov.tr/TADAB/Belgeler/Tebli%C4%9Fler/TEBLIG%20NO%202025-39.pdf,2025-12-30,2026-01-01,2026-08-09,MEDIUM,ESTIMATE,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_teblig-2025-39-bedeller.pdf,mevzuat-ruhsat-uzmani,-,-,"Turetme: dagitim yetki belgesi (68.375 veya 170.908) + toptan satis belgesi (82.464). DANISMANLIK, DEPO, ETIKET BASIMI, ANALIZ ve NOTER/TERCUME kalemleri HARICTIR (UNKNOWN). Bandrol ve hizmet bedeli DEGISKEN kalemdir, bu tutara dahil degildir."
EV-2026-08-09-235,"Bandrol ve TADAB hizmet bedelinden olusan, sise basina zorunlu ruhsat kaynakli degisken maliyet 2026'da 750 ml sise icin 2,52 TL/sise'dir (KDV haric).",2.52,TRY/sise,T1,Turetme: EV-2026-08-09-213 + EV-2026-08-09-209,https://ms.hmb.gov.tr/uploads/sites/7/2026/02/2026-Yili-Bandrol-Fiyat-Listesi03022026-85067e294f923911.pdf,2026-02-03,2026-01-01,2026-08-09,HIGH,ESTIMATE,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_darphane-bandrol-2026-fiyat.pdf,mevzuat-ruhsat-uzmani,-,-,"Turetme: bandrol 2.360,73/1000 = 2,36073 TL/sise + hizmet bedeli 211,60/1000 litre x 0,75 litre = 0,1587 TL/sise = 2,5194 TL/sise. Bandrolun antrepoda YAPISTIRILMA operasyon maliyeti bu tutara DAHIL DEGILDIR (navlun-lojistik-uzmani alani)."
